english_text,category,emotion,instruction,target_duration_sec,hint
"Are you going to the ceremony at the chief's compound on Saturday?",CONVERSATIONS,QUESTION,,8,Ask if someone is going to the chief's ceremony on Saturday
"I would like to go but I am not sure if I can get away from the farm.",CONVERSATIONS,NEUTRAL,,10,Say you'd like to go but might be stuck at the farm
"I can give you a lift on the motorbike if you are ready by two o'clock.",CONVERSATIONS,HAPPY,,10,Offer a motorbike lift if they're ready by two o'clock
"That would be very helpful, I will make sure to be ready by then.",CONVERSATIONS,HAPPY,,9,Accept the lift offer and promise to be ready on time
"Have you heard anything about the new school they want to build near the river?",CONVERSATIONS,QUESTION,,10,Ask if someone heard about the new school near the river
"Yes, the government said they will start construction after the dry season ends.",CONVERSATIONS,NEUTRAL,,10,Say government will start school construction after dry season
"That is long overdue, the children here walk too far to school every day.",CONVERSATIONS,NEUTRAL,,10,Say the school is needed because children walk too far
"My son has been walking three kilometers every morning just to get to his school.",CONVERSATIONS,NEUTRAL,,10,Say your son walks three kilometers to school every day
"Once the new school opens it will make a big difference for this whole community.",CONVERSATIONS,HAPPY,,10,Say the new school will benefit the whole community
"Did the water come on last night or was it dry again this week too?",CONVERSATIONS,QUESTION,,9,Ask if the tap water came on last night
"It came for about thirty minutes at midnight and then went off again.",CONVERSATIONS,NEUTRAL,,9,Say the water came for thirty minutes at midnight then stopped
"We are all struggling here, everyone is buying sachets because the pipes are dry.",CONVERSATIONS,NEUTRAL,,10,Say everyone is buying sachet water because pipes are dry
"I spoke to someone at the water board and they said next week it will be fixed.",CONVERSATIONS,NEUTRAL,,10,Say the water board promised pipes will be fixed next week
"Let us hope they keep their word this time unlike all the previous times.",CONVERSATIONS,NEUTRAL,,9,Hope the water board keeps their promise this time
"Is your farm ready for planting or are you still clearing the new ground?",CONVERSATIONS,QUESTION,,9,Ask if the farm is ready to plant or still being cleared
"I finished clearing last week, I just need to wait for the rain to settle.",CONVERSATIONS,NEUTRAL,,9,Say farm is cleared and you're waiting for rain to settle
"The rain seems to be coming later than usual this year across the whole region.",CONVERSATIONS,NEUTRAL,,10,Say the rain is coming later than usual this year
"The old farmer at the end of the village said it will be a good season though.",CONVERSATIONS,NEUTRAL,,10,Say the old farmer predicted a good season ahead
"Old farmers know the land better than anyone, I will take his word for it.",CONVERSATIONS,NEUTRAL,,9,Say you trust the old farmer's knowledge of the land
"How is your wife doing since she came back from the hospital?",CONVERSATIONS,QUESTION,,8,Ask how someone's wife is doing after leaving hospital
"She is much better now, thank God, she is eating well and moving around.",CONVERSATIONS,HAPPY,,9,Say wife is much better, eating and moving well
"The whole compound was worried when we heard she had been admitted.",CONVERSATIONS,NEUTRAL,,9,Say everyone was worried when they heard she was admitted
"We appreciate all the prayers and the food people brought during that difficult time.",CONVERSATIONS,HAPPY,,10,Thank people for prayers and food during a hard time
"That is what community is for, we are all here for each other in this life.",CONVERSATIONS,HAPPY,,10,Say community is about supporting each other
"Is your mother still making and selling the groundnut cake near the school?",CONVERSATIONS,QUESTION,,9,Ask if someone's mother still sells groundnut cake near the school
"She stopped for a while but she started again just last month it seems.",CONVERSATIONS,NEUTRAL,,9,Say she stopped but started selling again last month
"I was going to look for her last week because I wanted to buy some for my wife.",CONVERSATIONS,NEUTRAL,,10,Say you were looking for her because you wanted to buy some
"She is there every weekday from morning until the school closes in the afternoon.",CONVERSATIONS,NEUTRAL,,10,Say she sells every weekday from morning until school closes
"Perfect, I will send my son to buy some before he comes home from school today.",CONVERSATIONS,NEUTRAL,,9,Say you'll send your son to buy some after school
"It is good to know that small businesses like that are still going strong.",CONVERSATIONS,NEUTRAL,,9,Say it is good that small businesses are still thriving
"Thank God for the people who work hard to feed their families every single day.",CONVERSATIONS,HAPPY,,10,Give thanks for people who work hard to feed their families
"All right my friend, I have to go now but let us talk more another day soon.",CONVERSATIONS,NEUTRAL,,9,Say goodbye and promise to talk again soon
"Take care of yourself and greet the family from me when you get home.",CONVERSATIONS,HAPPY,,8,Say goodbye and send greetings to the other person's family
"God willing I will see you again at the mosque on Friday for prayers.",CONVERSATIONS,NEUTRAL,,9,Say you'll see someone at Friday mosque prayers
"He said good morning to the old woman then waited for her to sit down first.",CONVERSATIONS,NEUTRAL,,10,Say a man greeted an old woman and waited for her to sit
"She asked me three times before I finally agreed to help her carry the load.",CONVERSATIONS,NEUTRAL,,10,Say someone asked three times before you agreed to help
"I could not understand what he was saying so I asked him to slow down.",CONVERSATIONS,NEUTRAL,,9,Say you couldn't understand and asked someone to slow down
"She told me to come back next week because the person I need was not there.",CONVERSATIONS,NEUTRAL,,9,Say you were told to come back next week
"He offered to pay for my tea but I refused and paid for it myself.",CONVERSATIONS,NEUTRAL,,8,Say someone offered to pay your tea but you declined
"She was so happy when she heard the news that she started crying with joy.",CONVERSATIONS,HAPPY,,9,Say someone cried with joy when they heard good news
"He walked all the way from the next village just to give us the message.",CONVERSATIONS,NEUTRAL,,8,Say someone walked from the next village to deliver a message
"She reminded me three times to take the medicine before I finally remembered.",CONVERSATIONS,NEUTRAL,,9,Say someone had to remind you three times about medicine
"He arrived at exactly the wrong moment when we were all in the middle of eating.",CONVERSATIONS,NEUTRAL,,9,Say someone arrived at the wrong time during a meal
"She sat quietly and listened to everything before she gave her opinion at the end.",CONVERSATIONS,NEUTRAL,,9,Say someone listened to everything before speaking
"He borrowed twenty thousand from me last month and has not mentioned it since.",CONVERSATIONS,NEUTRAL,,9,Say someone borrowed money and hasn't mentioned repaying it
"She sang so beautifully at the naming ceremony that everyone fell silent to listen.",CONVERSATIONS,HAPPY,,10,Say someone sang so beautifully everyone went quiet
"He told me to forget about the debt but I could not accept that in good conscience.",CONVERSATIONS,NEUTRAL,,9,Say someone said to forget a debt but you couldn't accept it
"She cooked enough food for thirty people when only ten of us came to eat.",CONVERSATIONS,SURPRISED,,9,Say someone cooked for thirty but only ten came
"The market here sells fresh fruit and vegetables every day except on Sunday mornings.",PHONETIC_COVERAGE,NEUTRAL,,11,Say the market sells fresh produce daily except Sunday mornings
"Five fat frogs and four fine fish filled the farmer's friendly frying pan fully.",PHONETIC_COVERAGE,NEUTRAL,,10,Describe a tongue twister about frogs, fish, and frying
"The thirty-three thin threads that the tailor twisted together all broke at once.",PHONETIC_COVERAGE,NEUTRAL,,10,Say thirty-three threads the tailor twisted all broke
"She sells seashells along the seashore south of our small seaside settlement.",PHONETIC_COVERAGE,NEUTRAL,,9,Say a person sells seashells by the seashore
"Bright blue birds build beautiful nests between the branches of the big baobab tree.",PHONETIC_COVERAGE,NEUTRAL,,10,Say blue birds build nests in the baobab tree
"Peter's pepper plants produce plenty of perfectly purple peppers in the planting season.",PHONETIC_COVERAGE,NEUTRAL,,11,Describe Peter's pepper plants producing purple peppers
"The thick thorn thicket that the thirty thieves thought through thoroughly was theirs.",PHONETIC_COVERAGE,NEUTRAL,,10,A tongue twister about thorns, thieves, and thinking
"Green grasshoppers graze gladly on great green grassy grounds near the golden river.",PHONETIC_COVERAGE,NEUTRAL,,10,Say grasshoppers graze on green grass near a golden river
"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday, one full week passes.",PHONETIC_COVERAGE,NEUTRAL,,9,Name all seven days of the week in order
"January, February, March, April, May, June, July, August, September, October.",PHONETIC_COVERAGE,NEUTRAL,,10,Name the first ten months of the year in order
"November and December are the last two months of the twelve-month calendar year.",PHONETIC_COVERAGE,NEUTRAL,,10,Say November and December are the last two months
"One, two, three, four, five, six, seven, eight, nine, ten, eleven, twelve, thirteen.",PHONETIC_COVERAGE,NEUTRAL,,8,Count from one to thirteen slowly and clearly
"Twenty, thirty, forty, fifty, sixty, seventy, eighty, ninety, and one hundred exactly.",PHONETIC_COVERAGE,NEUTRAL,,9,Count in tens from twenty to one hundred
"One thousand, two thousand, five thousand, ten thousand, fifty thousand, one hundred thousand.",PHONETIC_COVERAGE,NEUTRAL,,9,Count in thousands from one to one hundred thousand
"The clever crow carefully carried a copper coin across the cool clear shallow creek.",PHONETIC_COVERAGE,NEUTRAL,,10,Tongue twister about a crow carrying a coin across a creek
"Red lorry, yellow lorry, red lorry, yellow lorry going round the roundabout today.",PHONETIC_COVERAGE,NEUTRAL,,9,Tongue twister with red and yellow lorries going around
"The quick brown fox jumped over the lazy sleeping dog near the old farm fence.",PHONETIC_COVERAGE,NEUTRAL,,10,Classic tongue twister about a fox jumping over a dog
"A proper copper coffee pot holds a cup of perfectly brewed hot coffee inside.",PHONETIC_COVERAGE,NEUTRAL,,9,A tongue twister about a copper coffee pot
"Unique New York, unique New York, you know you need unique New York today.",PHONETIC_COVERAGE,NEUTRAL,,8,Tongue twister with unique New York repeated
"How much wood would a woodchuck chuck if a woodchuck could chuck real wood?",PHONETIC_COVERAGE,QUESTION,,8,Classic woodchuck tongue twister question
"Whether the weather is warm or whether the weather is cold we play outside.",PHONETIC_COVERAGE,NEUTRAL,,9,Whether weather tongue twister about playing outside
"The sixth sick sheikh's sixth sheep is sick and resting in the shade today.",PHONETIC_COVERAGE,NEUTRAL,,9,Tongue twister about a sick sheep in the shade
"Sister Susie sewing shirts for soldiers is sitting by the sunny seaside window.",PHONETIC_COVERAGE,NEUTRAL,,9,Tongue twister about Susie sewing shirts for soldiers
"He thought this thought but this thought that he thought was not the right thought.",PHONETIC_COVERAGE,NEUTRAL,,9,Tongue twister about the right thought
"If two witches watched two watches which witch would watch which watch at night?",PHONETIC_COVERAGE,QUESTION,,9,Tongue twister about two witches watching watches
"Which wristwatches are Swiss wristwatches and which ones are not Swiss wristwatches?",PHONETIC_COVERAGE,QUESTION,,9,Tongue twister asking which watches are Swiss
"The big black bug bit the big black bear but the bear bled blue blood.",PHONETIC_COVERAGE,NEUTRAL,,9,Tongue twister about a bug biting a bear that bleeds blue
"Six slippery snails slid slowly seaward along the smooth stones in the morning.",PHONETIC_COVERAGE,NEUTRAL,,9,Tongue twister about snails sliding toward the sea
"She saw Sherif's sheep sitting and sleeping, so she said she should shear Sherif's sheep.",PHONETIC_COVERAGE,NEUTRAL,,10,Tongue twister about shearing Sherif's sheep
"North, south, east, west, up, down, left, right, in, out, near, far, front, back.",PHONETIC_COVERAGE,NEUTRAL,,8,Say directional and positional words in sequence
"Hot, cold, wet, dry, loud, quiet, fast, slow, big, small, long, short, dark, light.",PHONETIC_COVERAGE,NEUTRAL,,9,Say opposite word pairs one after the other
"Red, orange, yellow, green, blue, indigo, violet, these make up the rainbow colors.",PHONETIC_COVERAGE,NEUTRAL,,9,Name all the colors of the rainbow in order
"A black cat sat flat on the mat, that's that, and that is a fact, quite right.",PHONETIC_COVERAGE,NEUTRAL,,9,Rhyming tongue twister about a black cat on a mat
"The bowl of blue broth and the bowl of black broth are both in the kitchen.",PHONETIC_COVERAGE,NEUTRAL,,9,Tongue twister comparing blue broth and black broth
"The sun rises slowly from the eastern horizon and sets in the golden western sky.",PHONETIC_COVERAGE,NEUTRAL,,10,Describe the sun rising in the east and setting in the west
"Two tall thin trees tottered and toppled together in the terrible Tuesday thunderstorm.",PHONETIC_COVERAGE,NEUTRAL,,10,Tongue twister about two tall trees falling in a storm
"Fresh French food from a fine French chef fills the front of the French restaurant.",PHONETIC_COVERAGE,NEUTRAL,,9,Tongue twister about French food and a French chef
"The wooden wheel wobbled wildly while the wagon wound its way down the winding hill.",PHONETIC_COVERAGE,NEUTRAL,,10,Tongue twister about a wobbling wooden wagon wheel
"Mixed biscuits, mixed biscuits, a box of mixed biscuits, mix a box of biscuits please.",PHONETIC_COVERAGE,NEUTRAL,,9,Tongue twister about mixed biscuits in a box
"She had such a shawl, should such a shawl show such stitching, shall she?",PHONETIC_COVERAGE,QUESTION,,8,Tongue twister about a shawl with stitching
"The bottom of the butter bucket is the most bitter and the hardest to clean.",PHONETIC_COVERAGE,NEUTRAL,,9,Tongue twister about the bottom of a butter bucket
"If you notice this notice you will notice this notice is not worth noticing at all.",PHONETIC_COVERAGE,NEUTRAL,,10,Tongue twister about noticing a notice
"The rural ruler wore a rural ruler's role, rolling rhythmically round the rough road.",PHONETIC_COVERAGE,NEUTRAL,,10,Tongue twister about a rural ruler rolling on a road
"Double bubble gum bubbles double, double trouble trouble comes in bubbles of two.",PHONETIC_COVERAGE,NEUTRAL,,9,Tongue twister about double bubble gum bubbling
"A skunk sat on a stump and thunk the stump stunk but the stump thunk the skunk stunk.",PHONETIC_COVERAGE,NEUTRAL,,9,Classic skunk stump tongue twister
"I thought the thought but I thought the thought I thought would not be thought through.",PHONETIC_COVERAGE,NEUTRAL,,9,Tongue twister about thinking thoughts through
"The lips, the teeth, the tip of the tongue, the tip of the tongue, the teeth, the lips.",PHONETIC_COVERAGE,NEUTRAL,,8,Classic speech exercise naming mouth parts in order
"He ran from the rain, he hid under the railing, he heard the rain rattle, real hard.",PHONETIC_COVERAGE,NEUTRAL,,9,Tongue twister about hiding from rain under a railing
"Pop goes the weasel and up goes the popping pod, pop, pop, pop, pop, popping.",PHONETIC_COVERAGE,NEUTRAL,,8,Tongue twister with pop, weasel, and pod popping
"Literally little llamas love lounging lazily by the lake in the lazy late afternoon.",PHONETIC_COVERAGE,NEUTRAL,,10,Tongue twister about llamas lounging by the lake
"Good food, great grains, gold gleaming, green gardens growing, grateful gatherers giving.",PHONETIC_COVERAGE,NEUTRAL,,9,Alliterative sentence about good food and grateful farmers
"The cook took the cook's book and cooked by the book in the cool cookhouse kitchen.",PHONETIC_COVERAGE,NEUTRAL,,9,Tongue twister about a cook using a cookbook
"Near and far, here and there, now and then, come and go, give and take, rise and fall.",PHONETIC_COVERAGE,NEUTRAL,,9,Say pairs of opposite words in a flowing sequence
"I saw Esau kissing Kate, I saw Esau, he saw me, and she saw I saw Esau too.",PHONETIC_COVERAGE,NEUTRAL,,9,Classic Esau tongue twister with seeing and kissing
"Scissors sizzle, thistles sizzle, does a shirt, a sibling, or a sieve sizzle too?",PHONETIC_COVERAGE,QUESTION,,8,Tongue twister about things that sizzle
"Whether woven wool or washed white linen, the weaver's workshop weaves it all well.",PHONETIC_COVERAGE,NEUTRAL,,9,Tongue twister about a weaver's wool and linen workshop
"Bright blessings bring brilliant bounty, better bonds build bigger better communities.",PHONETIC_COVERAGE,NEUTRAL,,9,Alliterative sentence about blessings and community
"A tutor who tooted the flute tried to tutor two tooters to toot by the fountain.",PHONETIC_COVERAGE,NEUTRAL,,9,Classic tutor and flute tongue twister
"The king's cattle kicked the kitchen cabinet, causing chaos in the castle kitchen.",PHONETIC_COVERAGE,NEUTRAL,,9,Tongue twister about the king's cattle kicking a cabinet
"Knick-knack paddywhack, give a dog a bone, this old man came rolling nicely home.",PHONETIC_COVERAGE,NEUTRAL,,8,Classic knick-knack paddywhack nursery rhyme line
"The wind blows cold across the cliff face where the wild waves crash and roar below.",PHONETIC_COVERAGE,NEUTRAL,,10,Say cold wind blows on cliffs where wild waves crash below
"Eleven benevolent elephants enjoyed their evening entertainments extraordinarily well.",PHONETIC_COVERAGE,NEUTRAL,,8,Tongue twister about eleven elephants enjoying the evening
"Fragrant fresh fruit from far-off forests fills Father Faroukou's favorite fruit basket.",PHONETIC_COVERAGE,NEUTRAL,,9,Tongue twister about fresh fruit in Father Faroukou's basket
"The spinning top spun so fast that it looked completely still standing there in place.",PHONETIC_COVERAGE,NEUTRAL,,9,Say a spinning top spun so fast it looked still
"Black background, white background, which background is the best for writing on?",PHONETIC_COVERAGE,QUESTION,,8,Ask whether black or white background is best for writing
"Plump pink pigs play pleasantly in pretty purple puddles on the planting plain.",PHONETIC_COVERAGE,NEUTRAL,,9,Tongue twister about pink pigs playing in purple puddles
"The great grey geese grazed greedily in the green grass by the glittering grey lake.",PHONETIC_COVERAGE,NEUTRAL,,9,Tongue twister about grey geese grazing by a grey lake
"Sounding out syllables slowly strengthens speaking skills and builds strong clear speech.",PHONETIC_COVERAGE,NEUTRAL,,9,Say that sounding out syllables builds speaking skills
"Three free throws, three free throws, the thrower threw three free throws perfectly.",PHONETIC_COVERAGE,NEUTRAL,,8,Tongue twister about three free throws
"If you understand, stand up; if you don't understand, also stand up and ask someone.",PHONETIC_COVERAGE,NEUTRAL,,10,Say to stand whether you understand or don't understand
"The children play in the evening.",SHORT_PHRASES,NEUTRAL,,4,Say children play in the evening
"She went to the river.",SHORT_PHRASES,NEUTRAL,,3,Say she went to the river
"We are almost there now.",SHORT_PHRASES,NEUTRAL,,3,Say you are almost there
"He is a very clever man.",SHORT_PHRASES,NEUTRAL,,3,Say someone is a clever man
"The rain is coming fast.",SHORT_PHRASES,NEUTRAL,,3,Say rain is coming quickly
"I am very happy today.",SHORT_PHRASES,HAPPY,,3,Say you are very happy
"The food smells wonderful.",SHORT_PHRASES,HAPPY,,3,Say the food smells good
"Look at the big river.",SHORT_PHRASES,NEUTRAL,,3,Point out a big river
"God is always with us.",SHORT_PHRASES,NEUTRAL,,3,Say God is always present
"My heart is very heavy.",SHORT_PHRASES,SAD,,3,Say you feel very sad
"That makes no sense at all.",SHORT_PHRASES,NEUTRAL,,3,Say something makes no sense
"Be patient, God provides.",SHORT_PHRASES,NEUTRAL,,3,Tell someone to be patient and trust God
"I need your help now.",SHORT_PHRASES,NEUTRAL,,3,Say you need help right now
"He ran very fast away.",SHORT_PHRASES,NEUTRAL,,3,Say someone ran away fast
"She knows this place well.",SHORT_PHRASES,NEUTRAL,,3,Say someone knows this place well
"This is my father's land.",SHORT_PHRASES,NEUTRAL,,3,Say this is your father's land
"The child fell and cried.",SHORT_PHRASES,NEUTRAL,,3,Say a child fell down and cried
"I am so very tired.",SHORT_PHRASES,NEUTRAL,,3,Say you are very tired
"The path is too narrow.",SHORT_PHRASES,NEUTRAL,,3,Say the path is too narrow
"She is a hard worker.",SHORT_PHRASES,NEUTRAL,,3,Say someone works very hard
"God bless this food.",SHORT_PHRASES,HAPPY,,3,Bless the food before eating
"I forgot my money home.",SHORT_PHRASES,NEUTRAL,,3,Say you left your money at home
"The cow has run off.",SHORT_PHRASES,NEUTRAL,,3,Say the cow ran away
"Everybody is here now.",SHORT_PHRASES,NEUTRAL,,3,Say everyone has arrived
"Wait a little while.",SHORT_PHRASES,NEUTRAL,,3,Ask someone to wait a short time
"I saw him just now.",SHORT_PHRASES,NEUTRAL,,3,Say you just saw someone
"She speaks very softly.",SHORT_PHRASES,NEUTRAL,,3,Say someone speaks in a soft voice
"The bridge is broken.",SHORT_PHRASES,NEUTRAL,,3,Say the bridge is broken
"God answers our prayers.",SHORT_PHRASES,HAPPY,,3,Say God answers prayers
"I am not going anywhere.",SHORT_PHRASES,NEUTRAL,,3,Say you are staying put
"He slept very late today.",SHORT_PHRASES,NEUTRAL,,3,Say someone slept in late
"The water is very cold.",SHORT_PHRASES,NEUTRAL,,3,Say the water is cold
"Give me some time please.",SHORT_PHRASES,NEUTRAL,,3,Ask for a little more time
"I agree with you fully.",SHORT_PHRASES,NEUTRAL,,3,Say you fully agree
"She cried for a long time.",SHORT_PHRASES,SAD,,3,Say someone cried for a long time
"The sun is too hot today.",SHORT_PHRASES,NEUTRAL,,3,Say the sun is very hot
"Nothing is easy in life.",SHORT_PHRASES,NEUTRAL,,3,Say nothing in life is easy
"He works day and night.",SHORT_PHRASES,NEUTRAL,,3,Say someone works day and night
"I love my family dearly.",SHORT_PHRASES,HAPPY,,3,Say you love your family very much
"The door is wide open.",SHORT_PHRASES,NEUTRAL,,3,Say the door is open wide
"Put the bag over there.",SHORT_PHRASES,NEUTRAL,,3,Ask someone to put a bag somewhere
"The night is very dark.",SHORT_PHRASES,NEUTRAL,,3,Say the night is very dark
"I will pray for you.",SHORT_PHRASES,NEUTRAL,,3,Say you will pray for someone
"That is not my problem.",SHORT_PHRASES,NEUTRAL,,3,Say something is not your problem
"She is my only sister.",SHORT_PHRASES,NEUTRAL,,3,Say someone is your only sister
"Come and see this now.",SHORT_PHRASES,NEUTRAL,,3,Call someone to come see something
"The fire is going out.",SHORT_PHRASES,NEUTRAL,,3,Say the fire is dying down
"He told me the truth.",SHORT_PHRASES,NEUTRAL,,3,Say someone told you the truth
"I almost fell down there.",SHORT_PHRASES,NEUTRAL,,3,Say you almost fell down
"She is waiting outside.",SHORT_PHRASES,NEUTRAL,,3,Say someone is waiting outside
"The bag is very heavy.",SHORT_PHRASES,NEUTRAL,,3,Say a bag is very heavy
"God only gives us strength.",SHORT_PHRASES,NEUTRAL,,3,Say God is the source of strength
"He got angry very quickly.",SHORT_PHRASES,NEUTRAL,,3,Say someone got angry fast
"It is not my fault at all.",SHORT_PHRASES,NEUTRAL,,3,Say something is not your fault
"She helped me a lot.",SHORT_PHRASES,NEUTRAL,,3,Say someone helped you greatly
"The cow is giving good milk.",SHORT_PHRASES,NEUTRAL,,3,Say the cow is producing good milk
"I missed the bus today.",SHORT_PHRASES,NEUTRAL,,3,Say you missed the bus
"Come closer to the fire.",SHORT_PHRASES,NEUTRAL,,3,Ask someone to come closer to the fire
"The night passed peacefully.",SHORT_PHRASES,NEUTRAL,,3,Say the night passed without trouble
"He has good manners.",SHORT_PHRASES,NEUTRAL,,3,Say someone has good manners
"She came home crying.",SHORT_PHRASES,SAD,,3,Say someone came home in tears
"The baby is very fat.",SHORT_PHRASES,HAPPY,,3,Say the baby is healthy and fat
"I need to rest now.",SHORT_PHRASES,NEUTRAL,,3,Say you need to rest
"He speaks the truth always.",SHORT_PHRASES,NEUTRAL,,3,Say someone always speaks truth
"The road has many holes.",SHORT_PHRASES,NEUTRAL,,3,Say the road has many potholes
"My throat hurts today.",SHORT_PHRASES,NEUTRAL,,3,Say your throat is sore
"She cannot read or write.",SHORT_PHRASES,NEUTRAL,,3,Say someone cannot read or write
"He is a very old man.",SHORT_PHRASES,NEUTRAL,,3,Say someone is a very old man
"The harvest was very good.",SHORT_PHRASES,HAPPY,,3,Say the harvest went well
"I did not understand that.",SHORT_PHRASES,NEUTRAL,,3,Say you didn't understand something
"The child is fast asleep.",SHORT_PHRASES,NEUTRAL,,3,Say the child is deeply asleep
"My father is a farmer.",SHORT_PHRASES,NEUTRAL,,3,Say your father is a farmer
"She runs a small shop.",SHORT_PHRASES,NEUTRAL,,3,Say someone runs a small shop
"We eat twice a day.",SHORT_PHRASES,NEUTRAL,,3,Say you eat two meals a day
"The wind is blowing strong.",SHORT_PHRASES,NEUTRAL,,3,Say the wind is blowing strongly
"He forgot my name again.",SHORT_PHRASES,NEUTRAL,,3,Say someone forgot your name again
"I woke up very late.",SHORT_PHRASES,NEUTRAL,,3,Say you woke up late
"She always keeps her word.",SHORT_PHRASES,NEUTRAL,,3,Say someone always keeps their promise
"God will provide for us.",SHORT_PHRASES,NEUTRAL,,3,Say God will provide
"The river flooded badly.",SHORT_PHRASES,NEUTRAL,,3,Say the river flooded badly
"I cannot eat this food.",SHORT_PHRASES,NEUTRAL,,3,Say you can't eat this food
"He is my cousin's son.",SHORT_PHRASES,NEUTRAL,,3,Say someone is your cousin's son
"The school starts at eight.",SHORT_PHRASES,NEUTRAL,,3,Say school starts at eight o'clock
"She sang very beautifully.",SHORT_PHRASES,HAPPY,,3,Say someone sang beautifully
"My head is pounding badly.",SHORT_PHRASES,NEUTRAL,,3,Say you have a bad headache
"The cat climbed the roof.",SHORT_PHRASES,NEUTRAL,,3,Say the cat climbed onto the roof
"I need cold water now.",SHORT_PHRASES,NEUTRAL,,3,Say you want cold water urgently
"She is a very kind woman.",SHORT_PHRASES,HAPPY,,3,Say someone is a very kind woman
"The fire burned all night.",SHORT_PHRASES,NEUTRAL,,3,Say the fire burned through the night
"He came back empty-handed.",SHORT_PHRASES,NEUTRAL,,3,Say someone returned with nothing
"I miss my old village.",SHORT_PHRASES,SAD,,3,Say you miss where you grew up
"God willing it will rain.",SHORT_PHRASES,NEUTRAL,,3,Say you hope God sends rain
"The goat ate my garden.",SHORT_PHRASES,NEUTRAL,,3,Say the goat destroyed your garden
"She never raises her voice.",SHORT_PHRASES,NEUTRAL,,3,Say someone never shouts
"I am done talking now.",SHORT_PHRASES,NEUTRAL,,3,Say you have finished speaking
"The market was very loud.",SHORT_PHRASES,NEUTRAL,,3,Say the market was very noisy
"He deserves to be praised.",SHORT_PHRASES,HAPPY,,3,Say someone deserves praise
"She is my mother's friend.",SHORT_PHRASES,NEUTRAL,,3,Say someone is your mother's friend
"I cleaned it this morning.",SHORT_PHRASES,NEUTRAL,,3,Say you cleaned something this morning
"The old man is sleeping.",SHORT_PHRASES,NEUTRAL,,3,Say the old man is asleep
"He has no family here.",SHORT_PHRASES,SAD,,3,Say someone has no family nearby
"Come inside out of the rain.",SHORT_PHRASES,NEUTRAL,,4,Ask someone to come inside from the rain
"I was wrong, forgive me.",SHORT_PHRASES,NEUTRAL,,4,Admit being wrong and ask forgiveness
"The child has a fever.",SHORT_PHRASES,NEUTRAL,,3,Say a child has a fever
"We always help each other.",SHORT_PHRASES,HAPPY,,3,Say people always help each other
"God knows what is best.",SHORT_PHRASES,NEUTRAL,,3,Say God knows what is best
"He sold his only cow.",SHORT_PHRASES,NEUTRAL,,3,Say someone sold their only cow
"She is the village healer.",SHORT_PHRASES,NEUTRAL,,3,Say someone is the local healer
"I returned the money.",SHORT_PHRASES,NEUTRAL,,3,Say you gave the money back
"The night is peaceful now.",SHORT_PHRASES,NEUTRAL,,3,Say the night is calm now
"He works for himself only.",SHORT_PHRASES,NEUTRAL,,3,Say someone works only for himself
"She cooked while singing.",SHORT_PHRASES,HAPPY,,3,Say someone cooked while singing
"I heard thunder last night.",SHORT_PHRASES,NEUTRAL,,3,Say you heard thunder at night
"The elders decide everything.",SHORT_PHRASES,NEUTRAL,,3,Say the elders make all decisions
"He prays five times daily.",SHORT_PHRASES,NEUTRAL,,3,Say someone prays five times every day
"I cannot afford that price.",SHORT_PHRASES,NEUTRAL,,3,Say you can't pay that price
"She knows everyone here.",SHORT_PHRASES,NEUTRAL,,3,Say someone knows all the people here
"The dry season is here.",SHORT_PHRASES,NEUTRAL,,3,Say the dry season has arrived
"He walked all night long.",SHORT_PHRASES,NEUTRAL,,3,Say someone walked the whole night
"I will be back by sunset.",SHORT_PHRASES,NEUTRAL,,3,Say you'll return before sunset
"She tied the baby tight.",SHORT_PHRASES,NEUTRAL,,3,Say a woman tied her baby securely on her back
"The wind is very cold.",SHORT_PHRASES,NEUTRAL,,3,Say the wind is bitterly cold
"He counts money carefully.",SHORT_PHRASES,NEUTRAL,,3,Say someone counts money with care
"I prayed before I slept.",SHORT_PHRASES,NEUTRAL,,3,Say you prayed before sleeping
"She wore her best clothes.",SHORT_PHRASES,NEUTRAL,,3,Say someone wore their finest outfit
"The children came home late.",SHORT_PHRASES,NEUTRAL,,3,Say the children came home late
"He speaks three languages.",SHORT_PHRASES,NEUTRAL,,3,Say someone speaks three languages
"I trust no one here.",SHORT_PHRASES,NEUTRAL,,3,Say you don't trust anyone here
"She dried the fish herself.",SHORT_PHRASES,NEUTRAL,,3,Say someone dried the fish by themselves
"The baby said mama today.",SHORT_PHRASES,HAPPY,,3,Say the baby said mama for the first time
"I will send it tomorrow.",SHORT_PHRASES,NEUTRAL,,3,Say you will send something tomorrow
"He is a good listener.",SHORT_PHRASES,NEUTRAL,,3,Say someone listens well
"She gave me good advice.",SHORT_PHRASES,NEUTRAL,,3,Say someone gave you good advice
"The path leads to water.",SHORT_PHRASES,NEUTRAL,,3,Say the path goes to a water source
"I said what I mean.",SHORT_PHRASES,NEUTRAL,,3,Say you meant what you said
"He ran from the danger.",SHORT_PHRASES,NEUTRAL,,3,Say someone ran away from danger
"She wears a white headscarf.",SHORT_PHRASES,NEUTRAL,,3,Say someone wears a white headscarf
"I counted three times over.",SHORT_PHRASES,NEUTRAL,,3,Say you counted three times to be sure
"The storm passed quickly.",SHORT_PHRASES,NEUTRAL,,3,Say the storm passed fast
"He is honest and fair.",SHORT_PHRASES,NEUTRAL,,3,Say someone is honest and fair
